algorithm,param_set,operation,message_bytes,concurrency,cpu_ghz,aesni,avx2,neon,machine_id,os_name,containerized,latency_ms,throughput_ops,crypto_type,correctness,timestamp,notes,trial_id
BIKE-L1,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5877,65.26,,,2025-11-17T02:47:56.514955,,181
BIKE-L1,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.0401,68.89,,,2025-11-17T02:47:56.514966,,182
BIKE-L1,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.5675,66.58,,,2025-11-17T02:47:56.514977,,183
BIKE-L1,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3159,66.92,,,2025-11-17T02:47:56.514987,,184
BIKE-L1,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.9661,69.74,,,2025-11-17T02:47:56.514997,,185
BIKE-L1,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.2834,62.99,,,2025-11-17T02:47:56.515010,,186
BIKE-L1,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.8076,65.54,,,2025-11-17T02:47:56.515021,,187
BIKE-L1,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9946,67.72,,,2025-11-17T02:47:56.515031,,188
BIKE-L1,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9655,68.81,,,2025-11-17T02:47:56.515041,,189
BIKE-L1,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5822,70.95,,,2025-11-17T02:47:56.515051,,190
BIKE-L1,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.7512,60.5,,,2025-11-17T02:47:56.515065,,191
BIKE-L1,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.9165,65.45,,,2025-11-17T02:47:56.515076,,192
BIKE-L1,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.2386,58.75,,,2025-11-17T02:47:56.515086,,193
BIKE-L1,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.5172,59.52,,,2025-11-17T02:47:56.515097,,194
BIKE-L1,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.3082,60.03,,,2025-11-17T02:47:56.515107,,195
BIKE-L1,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.6799,64.94,,,2025-11-17T02:47:56.515121,,196
BIKE-L1,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.5114,64.05,,,2025-11-17T02:47:56.515132,,197
BIKE-L1,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.292,57.86,,,2025-11-17T02:47:56.515142,,198
BIKE-L1,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.4987,65.54,,,2025-11-17T02:47:56.515153,,199
BIKE-L1,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.3959,63.48,,,2025-11-17T02:47:56.515163,,200
BIKE-L1,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.0766,60.95,,,2025-11-17T02:47:56.515177,,201
BIKE-L1,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.8141,59.85,,,2025-11-17T02:47:56.515187,,202
BIKE-L1,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.9782,58.34,,,2025-11-17T02:47:56.515198,,203
BIKE-L1,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.6605,59.15,,,2025-11-17T02:47:56.515209,,204
BIKE-L1,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.5481,61.75,,,2025-11-17T02:47:56.515220,,205
BIKE-L1,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.458,55.39,,,2025-11-17T02:47:56.515234,,206
BIKE-L1,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.9297,54.33,,,2025-11-17T02:47:56.515245,,207
BIKE-L1,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.1486,56.6,,,2025-11-17T02:47:56.515256,,208
BIKE-L1,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.9878,53.56,,,2025-11-17T02:47:56.515266,,209
BIKE-L1,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.9076,55.64,,,2025-11-17T02:47:56.515276,,210
BIKE-L1,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.7573,88.98,,,2025-11-17T02:47:56.515290,,211
BIKE-L1,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.559,81.18,,,2025-11-17T02:47:56.515301,,212
BIKE-L1,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,10.5939,95.32,,,2025-11-17T02:47:56.515311,,213
BIKE-L1,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.2608,78.3,,,2025-11-17T02:47:56.515322,,214
BIKE-L1,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.8754,85.84,,,2025-11-17T02:47:56.515332,,215
BIKE-L1,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.5115,80.28,,,2025-11-17T02:47:56.515346,,216
BIKE-L1,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.6532,79.17,,,2025-11-17T02:47:56.515356,,217
BIKE-L1,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.3829,81.64,,,2025-11-17T02:47:56.515366,,218
BIKE-L1,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.1784,78.12,,,2025-11-17T02:47:56.515377,,219
BIKE-L1,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.8287,81.12,,,2025-11-17T02:47:56.515388,,220
BIKE-L1,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.3449,73.45,,,2025-11-17T02:47:56.515421,,221
BIKE-L1,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.1093,78.42,,,2025-11-17T02:47:56.515433,,222
BIKE-L1,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.6717,75.15,,,2025-11-17T02:47:56.515444,,223
BIKE-L1,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4497,75.99,,,2025-11-17T02:47:56.515454,,224
BIKE-L1,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5308,70.79,,,2025-11-17T02:47:56.515465,,225
BIKE-L1,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.7583,79.67,,,2025-11-17T02:47:56.515479,,226
BIKE-L1,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.8182,74.84,,,2025-11-17T02:47:56.515489,,227
BIKE-L1,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4428,76.33,,,2025-11-17T02:47:56.515500,,228
BIKE-L1,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.4576,69.57,,,2025-11-17T02:47:56.515510,,229
BIKE-L1,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.622,71.46,,,2025-11-17T02:47:56.515521,,230
BIKE-L1,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.2083,73.49,,,2025-11-17T02:47:56.515534,,231
BIKE-L1,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.2353,67.39,,,2025-11-17T02:47:56.515545,,232
BIKE-L1,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.6902,69.93,,,2025-11-17T02:47:56.515555,,233
BIKE-L1,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.0274,64.2,,,2025-11-17T02:47:56.515566,,234
BIKE-L1,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.9063,73.99,,,2025-11-17T02:47:56.515576,,235
BIKE-L1,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1443,66.56,,,2025-11-17T02:47:56.515590,,236
BIKE-L1,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.9529,60.07,,,2025-11-17T02:47:56.515600,,237
BIKE-L1,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.0139,68.18,,,2025-11-17T02:47:56.515610,,238
BIKE-L1,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.0082,66.02,,,2025-11-17T02:47:56.515620,,239
BIKE-L1,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9811,64.53,,,2025-11-17T02:47:56.515631,,240
BIKE-L1,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.51,78.95,,,2025-11-17T02:47:56.515645,,241
BIKE-L1,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5726,76.83,,,2025-11-17T02:47:56.515655,,242
BIKE-L1,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.8616,80.22,,,2025-11-17T02:47:56.515674,,243
BIKE-L1,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.2272,73.1,,,2025-11-17T02:47:56.515684,,244
BIKE-L1,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.0091,78.17,,,2025-11-17T02:47:56.515694,,245
BIKE-L1,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.6643,76.42,,,2025-11-17T02:47:56.515707,,246
BIKE-L1,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.6238,73.81,,,2025-11-17T02:47:56.515718,,247
BIKE-L1,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.1645,73.75,,,2025-11-17T02:47:56.515728,,248
BIKE-L1,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5504,73.98,,,2025-11-17T02:47:56.515739,,249
BIKE-L1,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5102,71.53,,,2025-11-17T02:47:56.515749,,250
BIKE-L1,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.7736,65.29,,,2025-11-17T02:47:56.515763,,251
BIKE-L1,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.4399,66.76,,,2025-11-17T02:47:56.515773,,252
BIKE-L1,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1049,66.6,,,2025-11-17T02:47:56.515783,,253
BIKE-L1,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3787,71.79,,,2025-11-17T02:47:56.515794,,254
BIKE-L1,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5549,71.23,,,2025-11-17T02:47:56.515804,,255
BIKE-L1,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1704,63.79,,,2025-11-17T02:47:56.515818,,256
BIKE-L1,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.6971,66.12,,,2025-11-17T02:47:56.515828,,257
BIKE-L1,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1325,63.97,,,2025-11-17T02:47:56.515839,,258
BIKE-L1,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.6542,65.75,,,2025-11-17T02:47:56.515849,,259
BIKE-L1,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.6879,71.14,,,2025-11-17T02:47:56.515860,,260
BIKE-L1,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1173,62.91,,,2025-11-17T02:47:56.515874,,261
BIKE-L1,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.7819,66.08,,,2025-11-17T02:47:56.515885,,262
BIKE-L1,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5156,66.12,,,2025-11-17T02:47:56.515895,,263
BIKE-L1,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.9621,63.33,,,2025-11-17T02:47:56.515905,,264
BIKE-L1,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.514,71.44,,,2025-11-17T02:47:56.515916,,265
BIKE-L1,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.8183,61.51,,,2025-11-17T02:47:56.515930,,266
BIKE-L1,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.4874,58.09,,,2025-11-17T02:47:56.515940,,267
BIKE-L1,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.7881,61.52,,,2025-11-17T02:47:56.515951,,268
BIKE-L1,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.6487,60.06,,,2025-11-17T02:47:56.515961,,269
BIKE-L1,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.587,57.85,,,2025-11-17T02:47:56.515972,,270
BIKE-L3,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.1003,68.44,,,2025-11-17T02:47:56.515987,,271
BIKE-L3,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.4104,69.82,,,2025-11-17T02:47:56.515998,,272
BIKE-L3,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.7454,65.68,,,2025-11-17T02:47:56.516010,,273
BIKE-L3,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.46,72.55,,,2025-11-17T02:47:56.516020,,274
BIKE-L3,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.3283,64.42,,,2025-11-17T02:47:56.516031,,275
BIKE-L3,512,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5138,65.76,,,2025-11-17T02:47:56.516044,,276
BIKE-L3,512,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9328,70.07,,,2025-11-17T02:47:56.516055,,277
BIKE-L3,512,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.5628,61.87,,,2025-11-17T02:47:56.516065,,278
BIKE-L3,512,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.5311,63.6,,,2025-11-17T02:47:56.516075,,279
BIKE-L3,512,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.3806,65.85,,,2025-11-17T02:47:56.516085,,280
BIKE-L3,512,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.0355,60.98,,,2025-11-17T02:47:56.516099,,281
BIKE-L3,512,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.207,60.55,,,2025-11-17T02:47:56.516109,,282
BIKE-L3,512,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.6877,61.5,,,2025-11-17T02:47:56.516120,,283
BIKE-L3,512,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.2294,60.6,,,2025-11-17T02:47:56.516130,,284
BIKE-L3,512,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.0057,58.9,,,2025-11-17T02:47:56.516140,,285
BIKE-L3,512,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.8657,62.88,,,2025-11-17T02:47:56.516155,,286
BIKE-L3,512,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.9173,64.42,,,2025-11-17T02:47:56.516165,,287
BIKE-L3,512,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.6596,61.8,,,2025-11-17T02:47:56.516175,,288
BIKE-L3,512,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.0302,65.14,,,2025-11-17T02:47:56.516186,,289
BIKE-L3,512,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.1977,60.41,,,2025-11-17T02:47:56.516196,,290
BIKE-L3,512,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.8612,57.45,,,2025-11-17T02:47:56.516210,,291
BIKE-L3,512,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.2995,55.36,,,2025-11-17T02:47:56.516220,,292
BIKE-L3,512,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.3969,58.07,,,2025-11-17T02:47:56.516231,,293
BIKE-L3,512,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.1014,59.63,,,2025-11-17T02:47:56.516262,,294
BIKE-L3,512,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.0052,58.21,,,2025-11-17T02:47:56.516274,,295
BIKE-L3,512,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.7178,50.85,,,2025-11-17T02:47:56.516288,,296
BIKE-L3,512,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.5955,56.15,,,2025-11-17T02:47:56.516298,,297
BIKE-L3,512,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.4624,51.94,,,2025-11-17T02:47:56.516309,,298
BIKE-L3,512,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.7731,58.54,,,2025-11-17T02:47:56.516319,,299
BIKE-L3,512,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.7203,58.96,,,2025-11-17T02:47:56.516330,,300
BIKE-L3,512,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,10.9096,91.3,,,2025-11-17T02:47:56.516345,,301
BIKE-L3,512,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.9888,86.79,,,2025-11-17T02:47:56.516355,,302
BIKE-L3,512,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.2763,89.27,,,2025-11-17T02:47:56.516366,,303
BIKE-L3,512,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.5008,85.72,,,2025-11-17T02:47:56.516376,,304
BIKE-L3,512,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.4935,89.68,,,2025-11-17T02:47:56.516387,,305
BIKE-L3,512,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.9805,87.12,,,2025-11-17T02:47:56.516400,,306
BIKE-L3,512,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.184,83.21,,,2025-11-17T02:47:56.516411,,307
BIKE-L3,512,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.2744,83.2,,,2025-11-17T02:47:56.516422,,308
BIKE-L3,512,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.9272,84.69,,,2025-11-17T02:47:56.516432,,309
BIKE-L3,512,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.2914,83.98,,,2025-11-17T02:47:56.516443,,310
BIKE-L3,512,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.6811,69.82,,,2025-11-17T02:47:56.516457,,311
BIKE-L3,512,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.8235,72.45,,,2025-11-17T02:47:56.516467,,312
BIKE-L3,512,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.1362,76.82,,,2025-11-17T02:47:56.516477,,313
BIKE-L3,512,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.6862,72.25,,,2025-11-17T02:47:56.516487,,314
BIKE-L3,512,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.9756,79.28,,,2025-11-17T02:47:56.516498,,315
BIKE-L3,512,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5544,76.02,,,2025-11-17T02:47:56.516511,,316
BIKE-L3,512,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.9854,74.82,,,2025-11-17T02:47:56.516522,,317
BIKE-L3,512,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.6214,80.07,,,2025-11-17T02:47:56.516533,,318
BIKE-L3,512,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5407,74.54,,,2025-11-17T02:47:56.516544,,319
BIKE-L3,512,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.532,73.93,,,2025-11-17T02:47:56.516554,,320
BIKE-L3,512,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4394,76.69,,,2025-11-17T02:47:56.516567,,321
BIKE-L3,512,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5948,67.54,,,2025-11-17T02:47:56.516578,,322
BIKE-L3,512,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.6589,69.78,,,2025-11-17T02:47:56.516588,,323
BIKE-L3,512,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.104,79.06,,,2025-11-17T02:47:56.516598,,324
BIKE-L3,512,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5845,70.07,,,2025-11-17T02:47:56.516608,,325
BIKE-L3,512,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.6964,66.83,,,2025-11-17T02:47:56.516621,,326
BIKE-L3,512,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.8241,65.44,,,2025-11-17T02:47:56.516632,,327
BIKE-L3,512,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9784,66.13,,,2025-11-17T02:47:56.516642,,328
BIKE-L3,512,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.5114,67.38,,,2025-11-17T02:47:56.516652,,329
BIKE-L3,512,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.7313,63.15,,,2025-11-17T02:47:56.516662,,330
BIKE-L3,512,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4026,72.87,,,2025-11-17T02:47:56.516676,,331
BIKE-L3,512,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.6979,70.98,,,2025-11-17T02:47:56.516686,,332
BIKE-L3,512,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.1055,75.0,,,2025-11-17T02:47:56.516697,,333
BIKE-L3,512,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.6389,77.72,,,2025-11-17T02:47:56.516707,,334
BIKE-L3,512,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4871,71.4,,,2025-11-17T02:47:56.516718,,335
BIKE-L3,512,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4354,71.51,,,2025-11-17T02:47:56.516731,,336
BIKE-L3,512,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.3913,75.77,,,2025-11-17T02:47:56.516741,,337
BIKE-L3,512,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.7198,74.16,,,2025-11-17T02:47:56.516751,,338
BIKE-L3,512,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.9499,74.85,,,2025-11-17T02:47:56.516761,,339
BIKE-L3,512,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.9386,79.18,,,2025-11-17T02:47:56.516771,,340
BIKE-L3,512,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.7514,68.39,,,2025-11-17T02:47:56.516784,,341
BIKE-L3,512,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.1981,67.98,,,2025-11-17T02:47:56.516795,,342
BIKE-L3,512,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9155,68.81,,,2025-11-17T02:47:56.516806,,343
BIKE-L3,512,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.7776,70.06,,,2025-11-17T02:47:56.516817,,344
BIKE-L3,512,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.4337,63.4,,,2025-11-17T02:47:56.516828,,345
BIKE-L3,512,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1832,62.7,,,2025-11-17T02:47:56.516841,,346
BIKE-L3,512,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.3371,66.96,,,2025-11-17T02:47:56.516852,,347
BIKE-L3,512,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.7881,66.87,,,2025-11-17T02:47:56.516862,,348
BIKE-L3,512,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.3174,62.56,,,2025-11-17T02:47:56.516873,,349
BIKE-L3,512,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3691,69.21,,,2025-11-17T02:47:56.516883,,350
BIKE-L3,512,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1176,69.17,,,2025-11-17T02:47:56.516896,,351
BIKE-L3,512,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.3954,64.53,,,2025-11-17T02:47:56.516906,,352
BIKE-L3,512,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1323,65.43,,,2025-11-17T02:47:56.516916,,353
BIKE-L3,512,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.8326,64.68,,,2025-11-17T02:47:56.516927,,354
BIKE-L3,512,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.788,65.69,,,2025-11-17T02:47:56.516938,,355
BIKE-L3,512,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.188,61.54,,,2025-11-17T02:47:56.516951,,356
BIKE-L3,512,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.8477,63.01,,,2025-11-17T02:47:56.516961,,357
BIKE-L3,512,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.5433,62.57,,,2025-11-17T02:47:56.516971,,358
BIKE-L3,512,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.3654,61.57,,,2025-11-17T02:47:56.516982,,359
BIKE-L3,512,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.624,62.58,,,2025-11-17T02:47:56.516992,,360
